datetime,open,high,low,close,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label,date,hour,dayofweek,month,day,dayofyear
2024-10-03 18:20:00+00:00,123.035,123.075,122.58,122.745,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,18,3,10,3,277
2024-10-03 18:30:00+00:00,122.745,122.825,122.555,122.745,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,18,3,10,3,277
2024-10-03 18:40:00+00:00,122.745,122.875,122.68,122.725,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,18,3,10,3,277
2024-10-03 18:50:00+00:00,122.73,122.825,122.455,122.53,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,18,3,10,3,277
2024-10-03 19:00:00+00:00,122.53,122.575,122.25,122.34,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,19,3,10,3,277
2024-10-03 19:10:00+00:00,122.34,122.445,122.11,122.35,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,19,3,10,3,277
2024-10-03 19:20:00+00:00,122.35,122.58,122.16,122.165,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,19,3,10,3,277
2024-10-03 19:30:00+00:00,122.165,122.565,122.155,122.535,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,19,3,10,3,277
2024-10-03 19:40:00+00:00,122.535,122.835,122.355,122.77,NVDA,0.504646,0.261953,Somewhat-Bullish,2024-10-03,19,3,10,3,277
2024-10-03 19:50:00+00:00,122.79,123.0,122.48,122.8,NVDA,0.516316,0.243427,Somewhat-Bullish,2024-10-03,19,3,10,3,277
2024-10-04 13:30:00+00:00,124.92,125.0,123.71,124.41,NVDA,0.549581,0.030426,Neutral,2024-10-04,13,4,10,4,278
2024-10-04 13:40:00+00:00,124.415,124.555,123.54,124.115,NVDA,0.151539,0.075146,Neutral,2024-10-04,13,4,10,4,278
2024-10-04 13:50:00+00:00,124.105,124.115,122.59,122.97,NVDA,0.19661,0.080766,Neutral,2024-10-04,13,4,10,4,278
2024-10-04 14:00:00+00:00,122.96,123.375,122.115,122.195,NVDA,0.999957,0.567232,Bullish,2024-10-04,14,4,10,4,278
2024-10-04 14:10:00+00:00,122.2,123.19,121.89,123.08,NVDA,0.999957,0.567232,Bullish,2024-10-04,14,4,10,4,278
2024-10-04 14:20:00+00:00,123.08,123.1,122.3,122.53,NVDA,0.088472,-0.035314,Neutral,2024-10-04,14,4,10,4,278
2024-10-04 14:30:00+00:00,122.53,123.005,122.37,122.88,NVDA,0.23281,0.15313,Somewhat-Bullish,2024-10-04,14,4,10,4,278
2024-10-04 14:40:00+00:00,122.88,123.535,122.86,123.325,NVDA,0.23281,0.15313,Somewhat-Bullish,2024-10-04,14,4,10,4,278
2024-10-04 14:50:00+00:00,123.315,123.71,123.27,123.685,NVDA,0.096932,0.167017,Somewhat-Bullish,2024-10-04,14,4,10,4,278
2024-10-04 15:00:00+00:00,123.685,124.1,123.65,123.9,NVDA,0.096932,0.167017,Somewhat-Bullish,2024-10-04,15,4,10,4,278
2024-10-04 15:10:00+00:00,123.9,124.09,123.475,123.885,NVDA,0.096932,0.167017,Somewhat-Bullish,2024-10-04,15,4,10,4,278
2024-10-04 15:20:00+00:00,123.885,123.945,123.465,123.585,NVDA,0.252987,0.217989,Somewhat-Bullish,2024-10-04,15,4,10,4,278
2024-10-04 15:30:00+00:00,123.585,123.685,123.265,123.49,NVDA,0.252987,0.217989,Somewhat-Bullish,2024-10-04,15,4,10,4,278
2024-10-04 15:40:00+00:00,123.49,123.94,123.395,123.41,NVDA,0.252987,0.217989,Somewhat-Bullish,2024-10-04,15,4,10,4,278
2024-10-04 15:50:00+00:00,123.415,124.285,123.385,124.285,NVDA,0.069094,0.043249,Neutral,2024-10-04,15,4,10,4,278
2024-10-04 16:00:00+00:00,124.285,124.345,123.82,123.85,NVDA,0.069094,0.043249,Neutral,2024-10-04,16,4,10,4,278
2024-10-04 16:10:00+00:00,123.85,124.03,123.795,124.015,NVDA,0.116348,0.167051,Somewhat-Bullish,2024-10-04,16,4,10,4,278
2024-10-04 16:20:00+00:00,124.015,124.085,123.69,123.835,NVDA,0.116348,0.167051,Somewhat-Bullish,2024-10-04,16,4,10,4,278
2024-10-04 16:30:00+00:00,123.835,124.325,123.77,124.275,NVDA,0.018876,0.04218,Neutral,2024-10-04,16,4,10,4,278
2024-10-04 16:40:00+00:00,124.275,124.49,124.13,124.39,NVDA,0.018876,0.04218,Neutral,2024-10-04,16,4,10,4,278
2024-10-04 16:50:00+00:00,124.39,124.42,124.15,124.275,NVDA,0.018876,0.04218,Neutral,2024-10-04,16,4,10,4,278
2024-10-04 17:00:00+00:00,124.275,124.29,124.055,124.105,NVDA,0.259727,0.179086,Somewhat-Bullish,2024-10-04,17,4,10,4,278
2024-10-04 17:10:00+00:00,124.105,124.35,124.09,124.235,NVDA,0.259727,0.179086,Somewhat-Bullish,2024-10-04,17,4,10,4,278
2024-10-04 17:20:00+00:00,124.235,124.3,123.95,124.04,NVDA,0.259727,0.179086,Somewhat-Bullish,2024-10-04,17,4,10,4,278
2024-10-04 17:30:00+00:00,124.04,124.42,123.77,124.27,NVDA,0.259727,0.179086,Somewhat-Bullish,2024-10-04,17,4,10,4,278
2024-10-04 17:40:00+00:00,124.265,124.485,124.18,124.325,NVDA,0.270373,0.262863,Somewhat-Bullish,2024-10-04,17,4,10,4,278
2024-10-04 17:50:00+00:00,124.325,124.375,123.9,123.975,NVDA,0.270373,0.262863,Somewhat-Bullish,2024-10-04,17,4,10,4,278
2024-10-04 18:00:00+00:00,123.975,124.23,123.915,124.2,NVDA,0.270373,0.262863,Somewhat-Bullish,2024-10-04,18,4,10,4,278
2024-10-04 18:10:00+00:00,124.2,124.23,123.96,124.17,NVDA,0.270373,0.262863,Somewhat-Bullish,2024-10-04,18,4,10,4,278
2024-10-04 18:20:00+00:00,124.17,124.615,124.15,124.58,NVDA,0.270373,0.262863,Somewhat-Bullish,2024-10-04,18,4,10,4,278
2024-10-04 18:30:00+00:00,124.58,124.705,124.37,124.415,NVDA,0.050044,-0.133121,Neutral,2024-10-04,18,4,10,4,278
2024-10-04 18:40:00+00:00,124.415,124.5,124.3,124.42,NVDA,0.050044,-0.133121,Neutral,2024-10-04,18,4,10,4,278
2024-10-04 18:50:00+00:00,124.425,124.65,124.415,124.625,NVDA,0.050044,-0.133121,Neutral,2024-10-04,18,4,10,4,278
2024-10-04 19:00:00+00:00,124.61,124.615,124.38,124.415,NVDA,0.027555,0.043382,Neutral,2024-10-04,19,4,10,4,278
2024-10-04 19:10:00+00:00,124.415,124.45,124.29,124.425,NVDA,0.027555,0.043382,Neutral,2024-10-04,19,4,10,4,278
2024-10-04 19:20:00+00:00,124.425,124.61,124.34,124.555,NVDA,0.140076,0.058371,Neutral,2024-10-04,19,4,10,4,278
2024-10-04 19:30:00+00:00,124.555,124.7,124.47,124.575,NVDA,0.09989,0.049872,Neutral,2024-10-04,19,4,10,4,278
2024-10-04 19:40:00+00:00,124.575,124.73,124.525,124.685,NVDA,0.09989,0.049872,Neutral,2024-10-04,19,4,10,4,278
2024-10-04 19:50:00+00:00,124.69,125.01,124.69,124.885,NVDA,0.09989,0.049872,Neutral,2024-10-04,19,4,10,4,278
2024-10-07 13:30:00+00:00,124.97,127.805,124.96,127.19,NVDA,0.588876,0.202733,Somewhat-Bullish,2024-10-07,13,0,10,7,281
2024-10-07 13:40:00+00:00,127.18,127.445,126.35,126.94,NVDA,0.588876,0.202733,Somewhat-Bullish,2024-10-07,13,0,10,7,281
2024-10-07 13:50:00+00:00,126.94,126.94,125.52,125.91,NVDA,0.060694,0.102004,Neutral,2024-10-07,13,0,10,7,281
2024-10-07 14:00:00+00:00,125.925,126.375,125.33,125.97,NVDA,0.151064,0.066069,Neutral,2024-10-07,14,0,10,7,281
2024-10-07 14:10:00+00:00,125.97,126.835,125.68,126.825,NVDA,0.141726,0.041654,Neutral,2024-10-07,14,0,10,7,281
2024-10-07 14:20:00+00:00,126.825,127.26,126.52,127.25,NVDA,0.141726,0.041654,Neutral,2024-10-07,14,0,10,7,281
2024-10-07 14:30:00+00:00,127.245,127.37,126.61,126.825,NVDA,0.046006,-0.130042,Neutral,2024-10-07,14,0,10,7,281
2024-10-07 14:40:00+00:00,126.83,127.115,126.52,126.78,NVDA,0.046006,-0.130042,Neutral,2024-10-07,14,0,10,7,281
2024-10-07 14:50:00+00:00,126.78,128.09,126.705,127.695,NVDA,0.046006,-0.130042,Neutral,2024-10-07,14,0,10,7,281
2024-10-07 15:00:00+00:00,127.69,127.7,127.195,127.56,NVDA,0.695399,0.380063,Bullish,2024-10-07,15,0,10,7,281
2024-10-07 15:10:00+00:00,127.555,128.235,127.34,128.195,NVDA,0.079656,0.154733,Somewhat-Bullish,2024-10-07,15,0,10,7,281
2024-10-07 15:20:00+00:00,128.195,128.605,127.9,128.6,NVDA,0.104455,-0.15538,Somewhat-Bearish,2024-10-07,15,0,10,7,281
2024-10-07 15:30:00+00:00,128.6,129.045,128.575,128.595,NVDA,0.104455,-0.15538,Somewhat-Bearish,2024-10-07,15,0,10,7,281
2024-10-07 15:40:00+00:00,128.595,129.17,128.595,129.025,NVDA,0.104455,-0.15538,Somewhat-Bearish,2024-10-07,15,0,10,7,281
2024-10-07 15:50:00+00:00,129.02,129.635,128.97,129.18,NVDA,0.104455,-0.15538,Somewhat-Bearish,2024-10-07,15,0,10,7,281
2024-10-07 16:00:00+00:00,129.18,129.185,128.54,129.065,NVDA,0.205807,0.0,Neutral,2024-10-07,16,0,10,7,281
2024-10-07 16:10:00+00:00,129.065,129.49,128.695,129.455,NVDA,0.205807,0.0,Neutral,2024-10-07,16,0,10,7,281
2024-10-07 16:20:00+00:00,129.455,129.62,129.3,129.555,NVDA,0.205807,0.0,Neutral,2024-10-07,16,0,10,7,281
2024-10-07 16:30:00+00:00,129.56,129.64,129.33,129.425,NVDA,0.205807,0.0,Neutral,2024-10-07,16,0,10,7,281
2024-10-07 16:40:00+00:00,129.42,129.6,128.935,129.16,NVDA,0.201944,0.228413,Somewhat-Bullish,2024-10-07,16,0,10,7,281
2024-10-07 16:50:00+00:00,129.155,129.165,128.81,128.985,NVDA,0.05387,0.290951,Somewhat-Bullish,2024-10-07,16,0,10,7,281
2024-10-07 17:00:00+00:00,128.98,129.61,128.91,129.61,NVDA,0.046724,0.149217,Neutral,2024-10-07,17,0,10,7,281
2024-10-07 17:10:00+00:00,129.61,129.7,129.35,129.565,NVDA,0.046724,0.149217,Neutral,2024-10-07,17,0,10,7,281
2024-10-07 17:20:00+00:00,129.565,129.6,129.295,129.43,NVDA,0.063763,0.033009,Neutral,2024-10-07,17,0,10,7,281
2024-10-07 17:30:00+00:00,129.43,129.865,129.285,129.845,NVDA,0.063763,0.033009,Neutral,2024-10-07,17,0,10,7,281
2024-10-07 17:40:00+00:00,129.855,130.0,129.835,129.965,NVDA,0.063763,0.033009,Neutral,2024-10-07,17,0,10,7,281
2024-10-07 17:50:00+00:00,129.96,130.56,129.86,130.535,NVDA,0.775361,0.168874,Somewhat-Bullish,2024-10-07,17,0,10,7,281
2024-10-07 18:00:00+00:00,130.535,130.635,129.31,129.48,NVDA,0.3115,0.194163,Somewhat-Bullish,2024-10-07,18,0,10,7,281
2024-10-07 18:10:00+00:00,129.475,129.77,129.175,129.465,NVDA,0.3115,0.194163,Somewhat-Bullish,2024-10-07,18,0,10,7,281
2024-10-07 18:20:00+00:00,129.465,129.85,129.285,129.73,NVDA,0.3115,0.194163,Somewhat-Bullish,2024-10-07,18,0,10,7,281
2024-10-07 18:30:00+00:00,129.73,129.73,128.92,129.435,NVDA,0.3115,0.194163,Somewhat-Bullish,2024-10-07,18,0,10,7,281
2024-10-07 18:40:00+00:00,129.435,129.74,128.21,128.67,NVDA,0.177802,0.220741,Somewhat-Bullish,2024-10-07,18,0,10,7,281
2024-10-07 18:50:00+00:00,128.66,128.93,127.96,128.0,NVDA,0.177802,0.220741,Somewhat-Bullish,2024-10-07,18,0,10,7,281
2024-10-07 19:00:00+00:00,128.085,128.84,127.995,128.665,NVDA,0.177802,0.220741,Somewhat-Bullish,2024-10-07,19,0,10,7,281
2024-10-07 19:10:00+00:00,128.67,128.685,128.095,128.355,NVDA,0.04912,0.214098,Somewhat-Bullish,2024-10-07,19,0,10,7,281
2024-10-07 19:20:00+00:00,128.345,128.85,128.17,128.245,NVDA,0.04912,0.214098,Somewhat-Bullish,2024-10-07,19,0,10,7,281
2024-10-07 19:30:00+00:00,128.245,128.345,127.7,127.935,NVDA,0.331765,0.23323,Somewhat-Bullish,2024-10-07,19,0,10,7,281
2024-10-07 19:40:00+00:00,127.94,128.085,127.555,128.025,NVDA,0.331765,0.23323,Somewhat-Bullish,2024-10-07,19,0,10,7,281
2024-10-07 19:50:00+00:00,128.025,128.615,127.505,127.775,NVDA,0.390613,0.155908,Somewhat-Bullish,2024-10-07,19,0,10,7,281
2024-10-08 13:30:00+00:00,130.31,130.99,129.43,130.605,NVDA,0.060236,0.135145,Neutral,2024-10-08,13,1,10,8,282
2024-10-08 13:40:00+00:00,130.605,130.78,129.51,130.27,NVDA,0.508232,0.316028,Somewhat-Bullish,2024-10-08,13,1,10,8,282
2024-10-08 13:50:00+00:00,130.29,130.775,129.845,130.605,NVDA,0.046363,0.155373,Somewhat-Bullish,2024-10-08,13,1,10,8,282
2024-10-08 14:00:00+00:00,130.605,131.69,130.605,131.59,NVDA,0.046363,0.155373,Somewhat-Bullish,2024-10-08,14,1,10,8,282
2024-10-08 14:10:00+00:00,131.59,131.895,131.12,131.365,NVDA,0.239305,0.121028,Neutral,2024-10-08,14,1,10,8,282
2024-10-08 14:20:00+00:00,131.37,131.65,130.82,131.635,NVDA,0.234307,0.286109,Somewhat-Bullish,2024-10-08,14,1,10,8,282
2024-10-08 14:30:00+00:00,131.645,131.99,131.59,131.81,NVDA,0.117774,0.144889,Neutral,2024-10-08,14,1,10,8,282
2024-10-08 14:40:00+00:00,131.805,132.645,131.59,132.505,NVDA,0.117774,0.144889,Neutral,2024-10-08,14,1,10,8,282
2024-10-08 14:50:00+00:00,132.51,132.815,132.41,132.715,NVDA,0.460729,0.473274,Bullish,2024-10-08,14,1,10,8,282
2024-10-08 15:00:00+00:00,132.72,132.915,132.44,132.595,NVDA,0.460729,0.473274,Bullish,2024-10-08,15,1,10,8,282
2024-10-08 15:10:00+00:00,132.6,132.62,131.9,131.94,NVDA,0.460729,0.473274,Bullish,2024-10-08,15,1,10,8,282
2024-10-08 15:20:00+00:00,131.94,132.395,131.535,131.9,NVDA,0.906424,0.433795,Bullish,2024-10-08,15,1,10,8,282
2024-10-08 15:30:00+00:00,131.9,132.265,131.77,132.17,NVDA,0.384608,0.240937,Somewhat-Bullish,2024-10-08,15,1,10,8,282
2024-10-08 15:40:00+00:00,132.17,132.23,131.83,132.195,NVDA,0.384608,0.240937,Somewhat-Bullish,2024-10-08,15,1,10,8,282
2024-10-08 15:50:00+00:00,132.195,132.39,132.11,132.245,NVDA,0.227007,0.19923,Somewhat-Bullish,2024-10-08,15,1,10,8,282
2024-10-08 16:00:00+00:00,132.26,132.26,131.615,132.075,NVDA,0.227007,0.19923,Somewhat-Bullish,2024-10-08,16,1,10,8,282
2024-10-08 16:10:00+00:00,132.08,132.275,131.975,132.22,NVDA,0.227007,0.19923,Somewhat-Bullish,2024-10-08,16,1,10,8,282
2024-10-08 16:20:00+00:00,132.22,132.575,132.06,132.57,NVDA,0.313484,0.483667,Bullish,2024-10-08,16,1,10,8,282
